datetime,farm_id,system_type,species,temperature_celsius,ph,dissolved_oxygen_mg_per_L,ammonia_nh4_mg_per_L,nitrate_mg_per_L,conductivity_uS_per_cm,turbidity_NTU,water_quality_status
2022-09-18 09:58:00,Farm_02,pond,hybrid_striped_bass,19.0,7.4,4.87,0.9292,6.43,754.0,14.69,fair
2022-09-18 10:34:00,Farm_18,cage,salmon,17.4,7.49,5.59,0.9381,1.75,474.0,26.83,fair
2022-09-18 16:49:00,Farm_05,tank,bass,20.9,7.89,7.69,1.2436,4.86,1154.0,12.65,good
2022-09-19 07:25:00,Farm_12,pond,hybrid_striped_bass,19.9,9.22,4.87,1.9905,9.77,151.0,54.37,poor
2022-09-19 08:29:00,Farm_17,pond,hybrid_striped_bass,19.2,8.69,5.91,1.3522,4.25,519.0,66.82,fair
2022-09-19 12:14:00,Farm_19,raceway,salmon,13.2,7.09,9.17,1.2305,15.68,506.0,12.41,fair
2022-09-20 06:42:00,Farm_08,recirculating,tilapia,24.6,6.86,8.87,1.5114,14.46,313.0,11.77,good
2022-09-20 13:10:00,Farm_06,recirculating,tilapia,25.3,6.91,8.79,0.6052,33.67,526.0,6.62,good
2022-09-20 16:10:00,Farm_17,pond,carp,26.6,9.03,7.06,1.2392,2.75,1257.0,45.37,fair
2022-09-21 09:04:00,Farm_09,tank,bass,20.0,6.99,7.75,1.5359,4.73,858.0,7.34,good
2022-09-21 11:02:00,Farm_08,cage,salmon,16.7,8.5,6.53,1.8699,1.1,49704.0,24.97,fair
2022-09-21 15:42:00,Farm_05,cage,salmon,12.8,7.7,8.44,1.3154,1.56,1964.0,8.77,fair
2022-09-22 09:02:00,Farm_07,pond,hybrid_striped_bass,20.8,8.73,7.58,1.917,21.16,601.0,17.87,good
2022-09-23 18:23:00,Farm_13,cage,salmon,12.8,7.99,7.03,0.9402,5.38,959.0,6.92,fair
2022-09-24 13:56:00,Farm_02,pond,tilapia,24.9,8.69,6.84,1.141,6.62,547.0,140.69,good
2022-09-24 15:34:00,Farm_19,pond,carp,27.4,8.73,7.67,1.2062,16.28,1163.0,78.39,good
2022-09-24 16:20:00,Farm_04,pond,hybrid_striped_bass,19.8,8.69,8.61,0.9111,14.06,1076.0,77.24,good
2022-09-24 16:53:00,Farm_09,raceway,salmon,10.9,7.55,7.88,1.1313,1.85,193.0,1.63,fair
2022-09-25 12:41:00,Farm_13,tank,bass,21.6,7.79,9.41,1.2678,15.23,793.0,4.91,good
2022-09-26 15:41:00,Farm_03,pond,hybrid_striped_bass,18.5,7.39,7.01,1.3018,8.75,481.0,15.31,good
2022-09-27 10:24:00,Farm_08,pond,hybrid_striped_bass,17.3,7.32,8.23,1.1261,12.96,671.0,44.02,good
2022-09-28 12:22:00,Farm_12,cage,salmon,13.9,8.8,7.02,0.7486,0.24,1067.0,4.07,poor
2022-09-29 08:10:00,Farm_12,recirculating,tilapia,26.7,7.44,9.25,0.5337,18.29,725.0,1.27,good
2022-09-29 08:14:00,Farm_03,pond,hybrid_striped_bass,19.0,8.42,7.46,1.7415,6.39,1532.0,30.8,good
2022-09-29 14:56:00,Farm_05,cage,salmon,13.9,8.61,8.06,1.1026,1.47,807.0,5.77,fair
2022-09-29 16:17:00,Farm_07,pond,carp,24.5,7.64,7.51,0.9026,14.05,153.0,32.21,good
2022-09-29 18:30:00,Farm_20,pond,tilapia,23.8,9.16,4.19,1.7837,14.11,962.0,50.42,poor
2022-09-30 17:52:00,Farm_04,raceway,trout,14.3,7.56,8.38,2.0,24.07,228.0,11.1,fair
2022-10-01 12:51:00,Farm_11,pond,catfish,21.9,7.43,8.63,1.7174,9.81,858.0,104.24,good
2022-10-01 13:43:00,Farm_16,cage,salmon,15.3,8.3,6.64,0.5065,4.97,1540.0,14.72,fair
2022-10-02 06:15:00,Farm_02,pond,carp,28.0,7.9,5.8,1.7828,18.69,1745.0,58.23,good
2022-10-02 09:37:00,Farm_06,tank,shrimp,29.8,7.22,8.66,1.5782,20.57,4567.0,12.99,good
2022-10-03 15:37:00,Farm_06,pond,carp,21.5,9.31,7.46,1.2574,6.62,901.0,62.8,fair
2022-10-04 16:32:00,Farm_02,recirculating,tilapia,24.7,6.82,9.01,2.0,38.59,472.0,3.32,good
2022-10-05 08:03:00,Farm_06,raceway,salmon,10.0,8.14,8.0,1.1822,15.01,145.0,16.46,fair
2022-10-06 08:33:00,Farm_13,recirculating,tilapia,25.0,7.52,7.77,0.5141,72.16,526.0,24.35,good
2022-10-06 15:40:00,Farm_01,raceway,salmon,12.3,7.22,8.38,1.358,13.94,1183.0,8.82,fair
2022-10-07 07:13:00,Farm_15,recirculating,tilapia,27.1,6.95,7.21,1.1489,34.64,445.0,5.78,good
2022-10-07 13:55:00,Farm_16,pond,carp,21.5,8.4,8.29,0.9951,4.99,642.0,51.27,good
2022-10-08 08:50:00,Farm_19,pond,carp,21.8,7.42,6.66,0.6112,10.87,1552.0,101.06,good
2022-10-08 09:53:00,Farm_14,recirculating,tilapia,21.6,7.4,9.58,1.3529,61.05,574.0,4.35,good
2022-10-08 15:42:00,Farm_17,raceway,salmon,10.0,7.72,8.49,1.799,17.91,578.0,3.37,fair
2022-10-09 08:46:00,Farm_11,cage,salmon,13.8,7.51,8.68,0.6959,3.38,778.0,31.65,fair
2022-10-09 15:37:00,Farm_03,raceway,trout,9.8,7.66,10.52,0.7443,7.38,1139.0,11.96,fair
2022-10-10 12:24:00,Farm_05,pond,catfish,22.3,7.44,7.78,1.2564,6.45,1394.0,9.06,good
2022-10-11 06:12:00,Farm_17,pond,hybrid_striped_bass,14.0,7.21,6.37,1.3929,7.09,723.0,29.66,fair
2022-10-12 07:11:00,Farm_16,recirculating,tilapia,26.4,7.3,8.97,0.7154,43.76,767.0,1.55,good
2022-10-12 16:26:00,Farm_05,recirculating,tilapia,23.5,7.33,7.95,1.1273,51.84,725.0,6.71,good
2022-10-13 15:02:00,Farm_18,pond,hybrid_striped_bass,17.4,7.61,6.88,1.0483,4.45,640.0,28.17,good
2022-10-13 18:07:00,Farm_03,cage,salmon,11.1,8.36,7.69,0.6045,3.89,1919.0,14.46,fair
2022-10-14 16:08:00,Farm_20,pond,hybrid_striped_bass,16.7,8.9,7.35,1.1521,11.13,921.0,18.68,fair
2022-10-15 06:57:00,Farm_14,pond,hybrid_striped_bass,16.6,7.13,7.87,1.8219,13.2,1461.0,82.86,good
2022-10-15 12:14:00,Farm_16,tank,shrimp,24.6,7.47,7.09,1.7286,17.27,2523.0,2.1,good
2022-10-15 12:23:00,Farm_02,pond,hybrid_striped_bass,17.3,9.41,6.82,1.3421,12.2,1918.0,91.82,fair
2022-10-16 11:37:00,Farm_19,pond,catfish,22.4,8.98,6.56,2.0,11.06,1647.0,44.0,good
2022-10-17 12:08:00,Farm_09,cage,salmon,8.1,7.7,10.03,0.7963,5.23,538.0,21.11,fair
2022-10-18 15:56:00,Farm_18,tank,shrimp,25.8,7.65,6.68,2.0,16.74,4059.0,5.95,good
2022-10-18 18:14:00,Farm_03,raceway,salmon,11.5,7.28,8.28,0.9688,5.79,889.0,8.15,fair
2022-10-19 10:12:00,Farm_01,pond,tilapia,22.1,8.31,7.91,2.0,10.71,1691.0,41.05,good
2022-10-20 06:24:00,Farm_07,tank,bass,16.3,7.17,8.57,1.2847,12.56,612.0,8.01,good
2022-10-20 15:33:00,Farm_04,pond,hybrid_striped_bass,16.0,8.12,8.86,0.7142,2.51,1816.0,49.03,good
2022-10-21 12:23:00,Farm_04,pond,carp,19.4,7.22,7.96,1.1754,5.07,1037.0,37.43,good
2022-10-22 12:41:00,Farm_19,raceway,salmon,12.6,8.37,8.98,1.59,7.81,427.0,4.08,fair
2022-10-23 10:54:00,Farm_18,tank,shrimp,26.1,7.75,8.26,0.8152,6.71,4454.0,10.76,good
2022-10-24 15:23:00,Farm_20,raceway,salmon,11.3,7.98,8.0,0.7648,5.19,803.0,13.73,fair
2022-10-25 14:50:00,Farm_18,cage,salmon,12.7,7.24,7.54,0.8034,3.81,52685.0,7.05,fair
2022-10-25 16:25:00,Farm_07,tank,shrimp,25.4,7.74,7.16,0.8902,17.88,3097.0,5.71,good
2022-10-26 08:23:00,Farm_18,pond,hybrid_striped_bass,14.5,9.21,6.27,1.622,4.95,372.0,44.42,poor
2022-10-26 11:49:00,Farm_13,pond,carp,23.6,7.93,8.45,1.0764,12.67,1980.0,4.98,good
2022-10-26 13:16:00,Farm_10,recirculating,tilapia,23.2,7.13,8.67,0.6012,31.94,412.0,3.79,good
2022-10-26 16:07:00,Farm_08,cage,salmon,9.5,7.98,8.7,0.4939,2.19,1322.0,9.6,fair
2022-10-27 18:44:00,Farm_06,pond,catfish,17.4,7.12,6.45,1.7789,5.88,866.0,64.18,good
2022-10-28 09:32:00,Farm_13,tank,bass,19.2,7.39,8.21,1.9684,30.41,1097.0,6.6,good
2022-10-28 18:35:00,Farm_20,pond,tilapia,19.1,7.44,6.23,0.9764,14.68,747.0,29.35,good
2022-10-29 08:24:00,Farm_01,pond,catfish,19.5,7.74,6.15,0.9725,6.46,1081.0,68.43,good
2022-10-30 07:04:00,Farm_09,raceway,trout,11.6,7.5,8.24,2.0,14.8,192.0,11.88,fair
2022-10-30 08:30:00,Farm_20,tank,shrimp,24.8,7.84,6.49,1.3239,6.81,2918.0,8.58,good
2022-10-31 11:05:00,Farm_20,pond,tilapia,22.2,7.99,7.82,1.4558,3.2,858.0,14.29,good
2022-11-01 17:24:00,Farm_13,recirculating,tilapia,24.3,7.62,8.81,0.7243,10.43,573.0,8.7,good
2022-11-02 16:33:00,Farm_10,recirculating,tilapia,24.4,7.15,8.04,0.479,15.43,546.0,4.75,good
2022-11-03 06:49:00,Farm_06,cage,salmon,9.1,8.85,6.85,0.6086,4.64,1427.0,15.55,poor
2022-11-04 13:00:00,Farm_07,pond,hybrid_striped_bass,12.6,7.11,10.88,1.2819,6.23,274.0,25.59,fair
2022-11-05 10:12:00,Farm_02,recirculating,tilapia,18.7,7.85,9.72,0.744,34.04,731.0,3.31,good
2022-11-05 14:33:00,Farm_08,recirculating,tilapia,21.8,7.32,9.28,1.1362,58.08,438.0,18.55,good
2022-11-06 08:43:00,Farm_02,tank,bass,19.1,7.32,7.81,1.016,15.27,254.0,9.25,good
2022-11-07 07:17:00,Farm_13,tank,bass,17.3,7.51,7.95,0.6188,3.59,1150.0,3.25,good
2022-11-07 09:41:00,Farm_01,pond,carp,19.8,7.88,6.82,1.3578,7.31,1375.0,4.39,good
2022-11-08 09:33:00,Farm_01,pond,catfish,17.9,8.64,5.8,1.6908,8.77,1733.0,52.48,fair
2022-11-08 16:25:00,Farm_13,recirculating,tilapia,22.9,7.49,8.34,2.0,30.53,702.0,1.78,good
2022-11-09 07:35:00,Farm_10,pond,hybrid_striped_bass,14.2,7.51,5.5,2.0,4.05,1667.0,14.89,fair
2022-11-10 15:22:00,Farm_12,raceway,salmon,12.7,7.6,8.4,1.3826,5.48,542.0,6.21,fair
2022-11-11 08:26:00,Farm_17,pond,catfish,20.1,8.9,7.54,1.1076,14.74,1242.0,62.07,good
2022-11-11 09:38:00,Farm_07,cage,salmon,8.4,9.02,8.72,0.8372,4.29,1167.0,1.88,poor
2022-11-11 12:36:00,Farm_01,raceway,salmon,11.9,6.8,8.99,2.0,26.67,740.0,12.25,fair
2022-11-12 14:04:00,Farm_17,raceway,salmon,10.8,8.1,7.29,1.5739,22.52,662.0,7.96,fair
2022-11-13 11:07:00,Farm_17,raceway,salmon,12.5,7.04,8.47,1.0882,16.56,1063.0,8.58,fair
2022-11-14 14:52:00,Farm_19,raceway,salmon,15.6,8.13,8.91,0.3647,27.88,1075.0,2.59,good
2022-11-14 17:28:00,Farm_13,recirculating,tilapia,22.6,7.25,8.71,2.0,17.5,629.0,4.47,good
2022-11-15 13:49:00,Farm_08,tank,bass,17.9,8.04,9.05,1.4356,2.37,1215.0,2.23,good
2022-11-16 18:29:00,Farm_15,recirculating,tilapia,21.6,7.57,10.17,1.1939,26.7,582.0,3.47,good
2022-11-17 06:30:00,Farm_04,raceway,salmon,11.6,8.03,7.31,1.0283,22.64,490.0,2.33,fair
2022-11-18 07:24:00,Farm_08,raceway,trout,12.0,7.67,8.72,1.1424,27.21,991.0,5.38,fair
2022-11-19 18:20:00,Farm_14,tank,bass,17.5,7.6,7.68,0.805,14.85,1151.0,4.82,good
2022-11-20 14:34:00,Farm_01,raceway,salmon,9.7,7.85,7.84,1.4741,22.98,1226.0,4.98,fair
2022-11-21 09:18:00,Farm_03,tank,shrimp,25.5,7.7,7.58,0.5927,6.25,3169.0,10.43,good
2022-11-21 14:59:00,Farm_06,cage,salmon,11.2,7.06,8.58,1.3927,5.66,51294.0,8.84,fair
2022-11-21 16:47:00,Farm_11,pond,catfish,20.2,7.84,7.46,1.3358,19.69,1109.0,5.09,good
2022-11-22 10:11:00,Farm_07,cage,salmon,10.1,7.67,8.03,1.2543,4.16,610.0,2.26,fair
2022-11-22 11:22:00,Farm_07,recirculating,tilapia,24.0,7.38,9.41,0.9362,26.08,440.0,5.88,good
2022-11-22 17:12:00,Farm_08,raceway,trout,12.3,7.46,8.22,0.6601,4.35,992.0,2.46,fair
2022-11-23 10:13:00,Farm_08,raceway,trout,11.6,7.51,10.19,0.7453,9.94,786.0,2.86,fair
2022-11-24 08:49:00,Farm_04,pond,catfish,18.3,7.81,7.1,1.4962,8.44,168.0,20.96,good
2022-11-24 09:53:00,Farm_20,tank,bass,15.7,8.15,7.44,1.1794,18.32,732.0,9.65,good
2022-11-25 07:43:00,Farm_16,recirculating,tilapia,21.0,7.35,8.83,0.4064,34.0,518.0,6.54,good
2022-11-26 06:48:00,Farm_18,pond,tilapia,16.7,6.59,6.52,1.4285,10.65,161.0,7.36,good
2022-11-26 13:23:00,Farm_20,tank,bass,17.3,7.94,8.76,0.8466,7.08,594.0,3.01,good
2022-11-27 13:11:00,Farm_17,raceway,salmon,9.3,7.71,8.72,0.6225,18.61,880.0,1.23,fair
2022-11-27 13:57:00,Farm_19,raceway,salmon,11.5,7.27,8.2,0.9825,10.78,323.0,7.38,fair
2022-11-28 12:14:00,Farm_19,pond,carp,19.1,8.98,8.27,0.8111,6.74,1199.0,4.07,good
2022-11-29 06:33:00,Farm_14,cage,salmon,11.1,7.25,7.67,1.6515,1.17,769.0,19.79,fair
2022-11-29 14:02:00,Farm_17,tank,bass,15.9,7.45,7.42,1.1536,6.3,319.0,5.83,good
2022-11-30 12:55:00,Farm_06,cage,salmon,7.9,8.04,9.61,0.8872,0.73,831.0,6.82,fair
2022-12-01 07:44:00,Farm_17,cage,salmon,10.0,7.99,8.19,0.9737,1.17,1661.0,11.02,fair
2022-12-01 11:44:00,Farm_01,pond,tilapia,16.7,7.32,7.96,1.4221,9.2,169.0,46.73,good
2022-12-02 07:20:00,Farm_12,recirculating,tilapia,21.8,6.9,8.35,0.9805,31.08,225.0,3.39,good
2022-12-02 16:13:00,Farm_13,recirculating,tilapia,22.5,7.28,9.36,1.4296,40.67,723.0,1.17,good
2022-12-03 09:17:00,Farm_16,recirculating,tilapia,21.7,7.21,8.24,1.6404,93.95,820.0,0.57,good
2022-12-03 10:11:00,Farm_18,raceway,salmon,7.9,7.79,10.23,1.8387,2.44,392.0,7.41,fair
2022-12-04 11:23:00,Farm_06,cage,salmon,9.7,8.21,8.69,1.2917,4.52,49705.0,7.51,fair
2022-12-05 12:13:00,Farm_14,tank,bass,17.9,8.49,9.51,1.1239,5.12,689.0,2.66,good
2022-12-06 11:54:00,Farm_13,raceway,salmon,9.8,7.28,8.45,1.5054,26.31,548.0,8.45,fair
2022-12-07 13:11:00,Farm_19,pond,carp,19.7,9.02,7.43,1.4335,16.14,255.0,27.25,fair
2022-12-07 15:43:00,Farm_08,pond,catfish,15.0,8.85,8.23,1.93,4.73,1347.0,32.71,fair
2022-12-08 17:17:00,Farm_08,pond,hybrid_striped_bass,14.1,6.85,7.69,1.6793,5.99,556.0,47.06,fair
2022-12-09 12:54:00,Farm_13,raceway,trout,10.5,7.33,9.3,0.7186,22.85,933.0,7.16,fair
2022-12-10 08:51:00,Farm_05,cage,salmon,11.3,8.03,6.72,0.6069,0.76,675.0,16.74,poor
2022-12-10 18:00:00,Farm_06,tank,shrimp,25.0,7.77,8.25,0.7743,17.42,4318.0,6.66,good
2022-12-11 10:35:00,Farm_19,pond,tilapia,15.4,8.31,6.73,1.4156,11.44,1538.0,39.48,good
2022-12-11 13:08:00,Farm_17,pond,hybrid_striped_bass,13.8,8.21,9.16,1.7881,18.29,1523.0,19.21,fair
2022-12-11 17:20:00,Farm_16,raceway,salmon,10.3,8.05,8.19,0.5087,10.21,595.0,4.1,fair
2022-12-12 12:06:00,Farm_06,pond,tilapia,19.2,8.79,7.82,1.4239,14.73,912.0,19.59,good
2022-12-13 09:52:00,Farm_09,cage,salmon,9.9,8.46,8.24,1.8148,7.87,1060.0,7.47,fair
2022-12-13 16:06:00,Farm_15,tank,bass,17.2,8.0,7.95,1.188,17.8,833.0,2.16,good
2022-12-14 10:23:00,Farm_12,pond,hybrid_striped_bass,13.9,8.95,8.54,0.6769,6.83,1415.0,41.17,fair
2022-12-15 14:59:00,Farm_09,tank,bass,15.3,6.98,8.03,1.2055,27.08,520.0,4.89,good
2022-12-16 06:26:00,Farm_04,tank,bass,17.7,7.78,6.04,0.6074,16.47,547.0,2.5,good
2022-12-16 16:38:00,Farm_07,recirculating,tilapia,21.3,7.74,8.46,0.7953,25.02,546.0,2.74,good
2022-12-17 15:41:00,Farm_18,pond,carp,16.8,8.67,7.45,1.0595,8.59,390.0,27.78,fair
2022-12-18 07:24:00,Farm_20,raceway,salmon,9.6,7.54,7.79,0.5556,13.09,161.0,5.76,fair
2022-12-18 16:32:00,Farm_16,cage,salmon,7.8,7.28,7.65,2.0,4.61,43143.0,73.85,fair
2022-12-18 18:18:00,Farm_12,tank,bass,16.9,7.33,7.74,0.614,9.29,411.0,5.36,good
2022-12-19 13:40:00,Farm_05,pond,carp,19.0,8.68,7.34,2.0,16.85,962.0,80.66,good
2022-12-20 16:39:00,Farm_19,tank,shrimp,24.7,7.45,8.74,1.6839,12.88,2271.0,5.69,good
2022-12-20 16:51:00,Farm_11,tank,shrimp,26.1,7.05,8.43,1.9526,5.4,3120.0,3.49,good
2022-12-21 07:05:00,Farm_06,tank,bass,17.2,7.38,9.02,1.0487,3.92,493.0,4.31,good
2022-12-22 09:20:00,Farm_11,raceway,salmon,10.4,6.96,8.33,1.2325,21.1,237.0,3.18,fair
2022-12-22 17:17:00,Farm_20,tank,shrimp,26.8,7.88,6.69,0.5801,17.81,2074.0,2.51,good
2022-12-23 10:56:00,Farm_15,tank,bass,16.5,7.34,8.84,1.6704,6.81,592.0,17.32,good
2022-12-24 12:10:00,Farm_06,pond,tilapia,18.7,7.88,8.16,0.9471,11.93,981.0,13.84,good
2022-12-24 17:37:00,Farm_17,cage,salmon,10.4,7.64,7.68,0.9968,1.19,608.0,4.78,fair
2022-12-25 08:46:00,Farm_08,raceway,salmon,9.6,7.37,7.02,0.5921,23.92,674.0,4.0,fair
2022-12-26 17:44:00,Farm_03,raceway,trout,13.2,7.34,6.95,0.3303,10.65,918.0,8.77,poor
2022-12-27 08:25:00,Farm_04,pond,catfish,15.0,7.3,7.13,0.7024,13.67,688.0,44.59,good
2022-12-28 07:59:00,Farm_16,pond,hybrid_striped_bass,14.5,6.98,7.11,1.8564,7.2,321.0,38.28,fair
2022-12-29 06:01:00,Farm_13,pond,hybrid_striped_bass,11.5,7.84,7.17,0.8896,12.72,1570.0,8.27,fair
2022-12-29 18:05:00,Farm_04,raceway,salmon,10.5,7.84,9.06,0.965,22.92,1051.0,2.68,fair
2022-12-30 10:14:00,Farm_08,raceway,salmon,10.2,7.81,9.51,2.0,22.37,1132.0,2.6,fair
2022-12-30 13:40:00,Farm_05,pond,carp,15.6,7.43,8.57,2.0,8.98,1176.0,20.85,good
2022-12-30 15:09:00,Farm_03,tank,shrimp,22.0,7.03,8.18,1.4795,10.49,3356.0,1.14,good
2022-12-31 14:53:00,Farm_06,pond,tilapia,16.2,7.43,8.01,0.8302,5.01,1532.0,29.93,good
2023-01-01 06:42:00,Farm_12,tank,bass,16.7,7.95,7.51,0.4315,18.31,634.0,3.49,good
2023-01-02 13:29:00,Farm_18,raceway,salmon,12.3,7.98,8.88,2.0,19.48,1053.0,5.46,fair
2023-01-03 14:28:00,Farm_05,pond,hybrid_striped_bass,12.6,7.49,8.16,2.0,14.8,258.0,15.32,fair
2023-01-04 08:37:00,Farm_20,cage,salmon,10.6,8.83,8.36,1.1258,2.65,994.0,6.34,fair
2023-01-05 16:47:00,Farm_19,tank,shrimp,23.3,8.24,7.06,0.6225,19.11,2360.0,2.34,good
2023-01-06 11:30:00,Farm_18,raceway,trout,13.6,7.89,9.95,1.031,7.78,1233.0,1.0,fair
2023-01-06 14:40:00,Farm_18,raceway,salmon,9.6,7.27,9.85,1.6974,2.74,384.0,8.74,fair
2023-01-07 18:05:00,Farm_15,raceway,salmon,9.9,7.33,8.45,0.9976,14.78,651.0,1.8,fair
2023-01-08 11:26:00,Farm_09,pond,carp,19.9,8.65,6.81,1.7887,11.12,511.0,27.87,good
2023-01-09 10:00:00,Farm_01,pond,hybrid_striped_bass,12.1,7.1,8.92,1.3354,7.47,1110.0,13.62,fair
2023-01-10 18:54:00,Farm_05,tank,bass,17.0,7.17,6.86,0.8585,15.68,851.0,4.45,good
2023-01-11 10:00:00,Farm_14,raceway,salmon,10.9,6.68,9.72,1.5214,12.59,727.0,11.29,fair
2023-01-11 10:30:00,Farm_18,pond,tilapia,19.2,7.38,6.67,1.0743,2.86,1050.0,34.52,good
2023-01-11 15:14:00,Farm_01,pond,hybrid_striped_bass,12.0,7.4,6.92,1.326,16.32,1518.0,19.48,fair
2023-01-11 17:59:00,Farm_16,cage,salmon,12.2,7.14,7.95,1.4228,2.83,1357.0,7.97,fair
2023-01-12 11:12:00,Farm_14,pond,hybrid_striped_bass,12.5,8.11,8.05,1.7914,8.71,2015.0,22.72,fair
2023-01-13 09:16:00,Farm_03,tank,shrimp,25.1,7.24,8.59,0.2392,28.47,4526.0,2.11,good
2023-01-13 12:25:00,Farm_08,pond,carp,18.2,8.88,7.39,1.0085,16.96,1124.0,26.92,good
2023-01-13 17:47:00,Farm_13,tank,shrimp,26.4,7.48,7.22,1.1575,17.88,2913.0,6.08,good
2023-01-14 16:15:00,Farm_17,recirculating,tilapia,23.4,7.54,9.26,0.8211,64.94,413.0,2.05,good
2023-01-15 16:47:00,Farm_18,raceway,salmon,11.7,8.31,8.53,0.9224,13.2,392.0,4.79,fair
2023-01-15 18:44:00,Farm_09,raceway,salmon,13.6,8.03,7.67,1.523,28.01,756.0,2.42,fair
2023-01-16 12:12:00,Farm_03,pond,carp,18.3,7.21,6.78,0.9599,4.88,1170.0,40.91,good
2023-01-17 08:18:00,Farm_04,cage,salmon,8.2,7.04,9.63,0.6167,0.32,1190.0,15.35,fair
2023-01-18 13:12:00,Farm_11,pond,tilapia,18.6,8.02,7.21,1.5585,20.76,476.0,28.15,good
2023-01-18 15:28:00,Farm_09,recirculating,tilapia,18.6,7.75,8.79,1.778,37.6,205.0,2.91,good
2023-01-19 08:03:00,Farm_18,pond,tilapia,17.9,7.94,6.91,1.5961,5.63,1778.0,30.13,good
2023-01-20 08:06:00,Farm_10,raceway,salmon,10.5,8.22,8.49,0.4584,3.05,323.0,7.21,fair
2023-01-20 08:45:00,Farm_15,pond,tilapia,18.5,7.68,6.62,1.0358,2.09,1332.0,25.77,good
2023-01-20 09:05:00,Farm_05,pond,tilapia,18.0,8.26,7.65,0.9715,4.87,645.0,8.04,good
2023-01-21 10:50:00,Farm_16,tank,bass,17.4,7.68,8.07,0.8392,3.8,790.0,3.81,good
2023-01-21 13:13:00,Farm_11,tank,shrimp,27.0,8.0,7.38,0.9575,13.19,4003.0,9.69,good
2023-01-22 13:44:00,Farm_02,tank,bass,16.2,7.65,8.63,0.9121,25.08,426.0,2.91,good
2023-01-23 07:53:00,Farm_05,pond,tilapia,19.8,8.2,5.84,1.6173,9.72,202.0,50.17,good
2023-01-24 10:49:00,Farm_13,pond,catfish,18.1,7.88,8.15,0.5468,16.24,1734.0,34.02,good
2023-01-24 14:30:00,Farm_06,raceway,trout,12.2,7.25,10.13,2.0,11.94,643.0,3.46,fair
2023-01-25 10:52:00,Farm_13,pond,tilapia,17.8,7.75,7.03,1.5108,15.09,1744.0,14.83,good
2023-01-26 07:49:00,Farm_08,tank,shrimp,24.5,7.33,6.28,1.0323,3.58,4293.0,2.15,good
2023-01-27 18:28:00,Farm_08,pond,tilapia,18.8,7.87,4.23,1.6787,22.24,811.0,20.63,fair
2023-01-28 09:29:00,Farm_04,pond,hybrid_striped_bass,13.8,8.43,7.58,0.5627,6.04,279.0,30.53,fair
2023-01-29 16:13:00,Farm_16,tank,shrimp,26.3,8.17,6.54,0.8784,23.4,2715.0,3.14,good
2023-01-30 16:19:00,Farm_11,pond,carp,18.5,9.08,7.02,1.0949,13.16,185.0,11.34,fair
2023-01-31 06:55:00,Farm_07,pond,catfish,18.6,7.64,5.3,0.8569,3.76,209.0,20.15,good
2023-01-31 14:07:00,Farm_09,cage,salmon,10.4,6.99,7.0,1.0161,1.48,961.0,4.78,fair
2023-01-31 16:19:00,Farm_07,tank,bass,18.8,8.1,6.09,1.3539,9.24,787.0,2.74,good
2023-01-31 16:46:00,Farm_02,pond,hybrid_striped_bass,11.3,8.96,7.7,2.0,15.03,492.0,27.22,fair
2023-02-01 09:40:00,Farm_14,tank,bass,17.3,8.04,8.31,1.4178,7.49,902.0,6.88,good
2023-02-02 06:10:00,Farm_09,recirculating,tilapia,24.5,7.43,8.08,2.0,48.17,547.0,2.51,good
2023-02-03 07:25:00,Farm_08,pond,tilapia,18.2,7.19,5.06,1.7639,12.56,688.0,14.47,good
2023-02-04 06:37:00,Farm_16,recirculating,tilapia,20.7,6.92,8.96,0.973,76.16,672.0,2.02,good
2023-02-05 08:23:00,Farm_03,raceway,trout,11.6,7.2,10.01,1.4458,6.51,423.0,1.92,fair
2023-02-05 08:31:00,Farm_03,recirculating,tilapia,22.3,7.63,8.96,1.3496,65.71,426.0,1.77,good
2023-02-05 11:59:00,Farm_02,pond,tilapia,18.1,8.69,7.14,1.4617,14.19,331.0,22.24,good
2023-02-06 11:41:00,Farm_05,pond,hybrid_striped_bass,14.3,7.63,8.19,1.9606,7.63,1988.0,78.16,fair
2023-02-07 09:20:00,Farm_18,tank,bass,17.9,7.94,9.06,1.0031,6.33,400.0,2.43,good
2023-02-07 18:06:00,Farm_05,cage,salmon,12.1,7.84,6.48,1.7674,3.74,1369.0,8.35,poor
2023-02-08 18:57:00,Farm_15,raceway,trout,12.4,8.4,8.02,1.4351,16.38,610.0,1.82,fair
2023-02-09 06:44:00,Farm_13,tank,bass,20.7,7.61,6.22,0.8766,13.59,1226.0,2.63,good
2023-02-09 10:34:00,Farm_16,raceway,trout,11.2,7.78,8.98,1.0577,7.86,1026.0,2.24,fair
2023-02-09 13:45:00,Farm_15,pond,hybrid_striped_bass,15.3,7.09,8.42,1.0487,8.42,2109.0,16.25,good
2023-02-09 17:08:00,Farm_09,pond,tilapia,19.4,8.28,5.55,0.7423,2.04,1472.0,5.34,good
2023-02-10 15:11:00,Farm_18,tank,bass,16.7,8.17,7.47,0.5561,10.07,562.0,7.65,good
2023-02-11 11:46:00,Farm_15,raceway,salmon,11.2,7.48,7.86,1.6416,19.5,181.0,5.98,fair
2023-02-12 07:33:00,Farm_05,cage,salmon,12.2,8.86,7.17,2.0,4.45,384.0,10.17,poor
2023-02-12 10:52:00,Farm_09,pond,hybrid_striped_bass,18.8,9.38,5.84,2.0,18.37,1498.0,46.55,fair
