datetime,station_id,karenia_brevis_cells_per_L,chlorophyll_a_ug_per_L,dissolved_oxygen_mg_per_L,ph,temperature_celsius,salinity_psu,conductivity_mS_per_cm,turbidity_NTU,bloom_level
2018-03-21 12:00:00,ST_014,223.0,8.14,9.09,8.2,25.8,33.1,52.7,1.52,background
2018-03-22 09:00:00,ST_004,11.0,2.12,9.73,8.29,25.0,33.2,52.24,4.01,background
2018-03-22 14:00:00,ST_022,125.0,9.46,10.01,8.05,24.4,30.1,46.08,3.5,background
2018-03-22 15:00:00,ST_019,6.0,8.39,10.13,8.22,26.3,32.4,51.8,1.74,background
2018-03-23 06:00:00,ST_018,20.0,1.89,9.77,8.16,23.0,33.7,49.63,4.71,background
2018-03-23 08:00:00,ST_010,895.0,8.39,9.19,8.21,26.6,34.9,56.2,2.07,background
2018-03-23 09:00:00,ST_016,25.0,8.4,10.77,8.33,23.4,35.1,53.1,3.71,background
2018-03-23 13:00:00,ST_011,191.0,10.31,9.55,8.11,23.1,34.7,51.47,0.58,background
2018-03-23 16:00:00,ST_015,779.0,7.41,9.48,8.3,24.4,33.0,50.88,1.59,background
2018-03-24 08:00:00,ST_024,110.0,8.09,11.01,8.21,22.8,33.1,49.38,3.35,background
2018-03-24 15:00:00,ST_010,78.0,4.84,9.96,8.28,26.6,31.6,51.35,1.38,background
2018-03-24 16:00:00,ST_023,64.0,3.52,8.74,8.14,26.5,34.6,56.19,3.05,background
2018-03-25 10:00:00,ST_017,159.0,5.15,11.05,8.17,23.2,35.6,52.98,3.73,background
2018-03-25 15:00:00,ST_011,51.0,4.02,9.41,8.29,25.0,31.7,49.61,4.53,background
2018-03-26 10:00:00,ST_023,273.0,4.56,8.51,8.13,26.8,34.5,55.89,2.0,background
2018-03-26 15:00:00,ST_016,12.0,10.87,9.5,8.37,28.2,31.4,52.05,5.31,background
2018-03-27 06:00:00,ST_011,99.0,8.51,9.1,8.2,25.5,31.6,49.11,1.93,background
2018-03-27 13:00:00,ST_010,51.0,5.67,10.86,8.32,26.9,32.6,52.55,2.24,background
2018-03-27 17:00:00,ST_013,1454.0,7.48,10.24,8.22,23.1,34.2,50.56,0.96,low
2018-03-28 17:00:00,ST_008,589.0,4.47,10.27,8.08,27.8,33.2,55.23,12.7,background
2018-03-28 17:00:00,ST_024,29.0,6.7,9.51,8.27,24.7,30.9,47.77,1.09,background
2018-03-28 17:00:00,ST_007,121.0,3.63,9.16,8.15,25.6,35.6,55.85,10.46,background
2018-03-29 13:00:00,ST_024,314.0,5.14,9.97,8.13,25.3,36.3,56.46,3.23,background
2018-03-29 18:00:00,ST_006,68.0,11.12,8.77,8.28,25.6,36.2,57.81,3.75,background
2018-03-30 08:00:00,ST_001,1.0,6.63,10.67,8.3,26.2,32.2,51.23,10.03,background
2018-03-30 10:00:00,ST_022,670.0,8.38,9.94,8.15,24.5,36.1,55.32,1.85,background
2018-03-30 11:00:00,ST_014,12.0,10.26,8.99,8.32,26.0,33.7,53.72,4.83,background
2018-03-30 14:00:00,ST_013,19.0,4.21,10.7,8.18,24.8,35.9,55.65,0.98,background
2018-03-30 16:00:00,ST_016,58.0,8.84,9.14,8.1,24.5,31.3,48.66,4.59,background
2018-03-31 10:00:00,ST_010,357.0,6.03,10.07,8.17,26.0,31.0,48.78,12.35,background
2018-03-31 12:00:00,ST_003,238.0,2.8,10.12,8.23,26.2,35.3,55.34,3.66,background
2018-03-31 14:00:00,ST_024,98.0,10.96,9.33,8.15,27.7,36.1,60.27,1.39,background
2018-03-31 18:00:00,ST_013,14.0,2.49,9.67,8.11,27.4,36.7,60.67,1.78,background
2018-04-01 08:00:00,ST_011,39.0,2.39,9.12,8.24,26.8,33.1,53.74,2.86,background
2018-04-01 12:00:00,ST_004,245.0,4.45,9.17,8.22,27.1,35.5,58.26,1.95,background
2018-04-01 17:00:00,ST_018,401.0,12.9,9.77,8.15,25.4,33.0,51.96,9.86,background
2018-04-02 13:00:00,ST_021,31.0,10.93,8.26,8.09,26.4,32.6,52.83,3.51,background
2018-04-02 17:00:00,ST_010,72.0,8.5,10.54,8.19,28.8,34.6,58.51,3.71,background
2018-04-03 13:00:00,ST_023,334.0,4.43,8.31,8.2,28.2,32.0,53.54,3.0,background
2018-04-03 13:00:00,ST_010,62.0,2.63,9.73,8.23,27.1,32.3,51.91,1.62,background
2018-04-03 15:00:00,ST_005,6.0,8.4,10.19,8.29,26.7,31.9,51.56,3.28,background
2018-04-04 09:00:00,ST_007,5.0,2.62,9.53,8.06,26.9,31.5,50.59,4.17,background
2018-04-04 09:00:00,ST_024,48.0,1.95,9.42,8.12,24.9,35.9,54.7,0.32,background
2018-04-04 18:00:00,ST_024,189.0,8.57,9.02,8.23,26.4,32.0,50.8,0.48,background
2018-04-05 11:00:00,ST_024,2.0,2.66,9.44,8.15,26.3,33.5,53.22,3.79,background
2018-04-05 15:00:00,ST_004,6.0,11.83,9.83,8.21,25.9,34.2,53.8,2.86,background
2018-04-06 06:00:00,ST_004,248.0,10.12,10.05,8.19,28.6,34.2,56.78,9.58,background
2018-04-06 12:00:00,ST_014,17.0,11.26,9.41,8.01,29.7,32.1,54.27,3.88,background
2018-04-06 16:00:00,ST_006,105.0,9.46,9.73,8.25,26.0,31.8,50.92,2.85,background
2018-04-07 06:00:00,ST_004,178.0,10.81,9.35,8.24,28.1,31.5,51.41,3.23,background
2018-04-07 11:00:00,ST_019,1600.0,7.67,9.09,8.14,25.9,31.3,49.5,1.96,low
2018-04-07 13:00:00,ST_006,280.0,7.45,8.83,8.26,27.8,36.6,60.65,2.5,background
2018-04-07 14:00:00,ST_021,68.0,3.4,9.93,8.08,27.4,35.4,57.54,1.74,background
2018-04-08 07:00:00,ST_008,35.0,5.58,8.98,8.11,27.0,32.9,52.83,1.51,background
2018-04-08 08:00:00,ST_021,212.0,11.63,8.27,7.95,28.0,33.7,56.31,3.34,background
2018-04-08 09:00:00,ST_002,200.0,3.75,9.77,7.98,26.0,34.2,54.51,5.37,background
2018-04-08 12:00:00,ST_016,65.0,7.18,10.05,8.2,24.2,33.1,51.21,4.07,background
2018-04-08 17:00:00,ST_013,107.0,5.34,9.75,8.42,27.7,37.0,60.89,3.13,background
2018-04-09 08:00:00,ST_021,36.0,3.57,8.86,8.31,25.1,31.1,47.71,2.44,background
2018-04-09 17:00:00,ST_013,1712.0,6.09,10.05,8.17,26.2,33.2,53.41,2.28,low
2018-04-09 17:00:00,ST_020,2.0,5.96,7.87,8.33,27.7,34.2,56.22,5.08,background
2018-04-09 18:00:00,ST_023,94.0,2.88,10.16,8.23,25.4,34.8,54.78,2.45,background
2018-04-10 16:00:00,ST_013,435.0,7.2,9.42,8.01,26.5,34.6,55.44,1.23,background
2018-04-10 18:00:00,ST_015,87.0,7.57,9.29,8.17,27.5,31.6,51.56,3.32,background
2018-04-11 06:00:00,ST_004,63.0,7.48,9.18,8.18,28.3,35.2,58.98,1.98,background
2018-04-11 07:00:00,ST_003,8.0,12.53,10.17,8.19,28.8,32.0,53.18,2.74,background
2018-04-11 13:00:00,ST_012,17.0,8.65,9.07,8.09,26.1,33.2,53.48,1.54,background
2018-04-11 16:00:00,ST_021,137.0,4.48,9.08,8.11,25.2,34.7,53.8,1.78,background
2018-04-12 13:00:00,ST_021,100.0,9.76,9.04,8.16,26.3,34.9,55.86,3.08,background
2018-04-12 16:00:00,ST_017,16.0,6.98,9.72,8.18,26.3,32.1,51.05,0.79,background
2018-04-13 06:00:00,ST_019,383.0,7.72,8.15,8.16,26.9,35.6,57.03,3.08,background
2018-04-13 13:00:00,ST_009,16.0,5.15,9.07,8.29,25.9,34.9,55.24,2.31,background
2018-04-13 15:00:00,ST_019,29.0,2.84,8.4,8.26,25.2,32.2,51.29,2.4,background
2018-04-14 08:00:00,ST_013,139.0,6.66,9.56,7.98,27.0,32.5,52.22,3.18,background
2018-04-14 18:00:00,ST_019,49.0,12.65,8.81,8.16,28.4,36.6,60.55,2.49,background
2018-04-15 07:00:00,ST_011,802.0,10.97,9.47,8.19,26.9,31.5,51.69,4.2,background
2018-04-15 07:00:00,ST_023,1.0,6.74,8.77,8.09,29.3,36.6,62.52,2.92,background
2018-04-15 12:00:00,ST_010,28.0,8.62,9.6,8.19,24.4,35.9,54.35,3.9,background
2018-04-15 15:00:00,ST_005,73.0,6.86,8.98,8.2,28.1,33.7,55.67,0.59,background
2018-04-15 16:00:00,ST_023,8.0,4.9,9.23,8.12,26.6,32.3,51.95,2.71,background
2018-04-16 06:00:00,ST_013,30.0,4.54,8.57,8.25,28.2,33.4,56.59,4.18,background
2018-04-16 12:00:00,ST_023,218.0,14.34,10.03,8.07,25.8,35.6,56.65,5.12,background
2018-04-16 14:00:00,ST_018,30.0,8.96,9.05,8.19,27.9,33.0,54.49,16.8,background
2018-04-17 07:00:00,ST_017,21.0,9.51,8.17,8.18,27.8,37.3,60.97,4.55,background
2018-04-17 07:00:00,ST_025,27.0,3.31,9.68,8.16,26.7,31.5,50.8,1.95,background
2018-04-17 15:00:00,ST_018,37.0,10.59,9.43,8.17,27.2,32.9,54.02,4.89,background
2018-04-17 17:00:00,ST_021,55.0,12.34,8.08,8.21,30.0,34.0,58.43,2.15,background
2018-04-17 18:00:00,ST_007,1427.0,11.69,10.07,8.11,26.7,32.3,52.36,3.44,low
2018-04-18 08:00:00,ST_020,222.0,3.65,9.82,8.12,26.8,34.7,55.82,4.72,background
2018-04-18 17:00:00,ST_006,103.0,10.32,9.49,8.38,26.2,31.9,51.9,4.05,background
2018-04-19 14:00:00,ST_015,53.0,5.66,9.28,8.34,26.6,35.6,56.55,4.25,background
2018-04-19 18:00:00,ST_011,614.0,3.53,8.59,8.27,25.7,38.0,60.57,3.37,background
2018-04-20 06:00:00,ST_005,665.0,5.01,8.5,8.18,29.4,35.1,59.71,1.05,background
2018-04-20 15:00:00,ST_007,7.0,5.21,9.21,8.21,29.7,33.5,57.43,1.34,background
2018-04-21 06:00:00,ST_003,324.0,10.65,9.52,8.14,29.6,32.7,56.12,2.98,background
2018-04-21 07:00:00,ST_018,20.0,13.26,9.34,8.01,27.6,31.3,51.18,3.7,background
2018-04-21 10:00:00,ST_025,226.0,4.5,8.25,8.22,26.7,31.8,52.05,1.18,background
2018-04-22 11:00:00,ST_018,16.0,6.84,8.48,8.21,28.6,33.9,57.16,2.93,background
2018-04-22 14:00:00,ST_010,35.0,1.69,8.54,8.13,29.8,35.4,60.12,5.04,background
2018-04-23 06:00:00,ST_008,1028.0,5.51,9.54,8.22,25.8,33.5,52.89,3.39,low
2018-04-23 10:00:00,ST_002,78.0,9.89,8.28,8.31,27.6,35.6,57.52,0.72,background
2018-04-23 12:00:00,ST_022,69.0,2.2,9.19,8.19,28.3,37.2,61.93,5.71,background
2018-04-24 13:00:00,ST_005,73.0,6.9,9.95,8.18,28.3,36.3,60.03,2.01,background
2018-04-24 15:00:00,ST_016,295.0,8.98,9.3,8.03,27.2,34.2,55.99,0.9,background
2018-04-24 16:00:00,ST_018,6.0,9.84,9.33,8.19,29.8,34.4,59.18,2.6,background
2018-04-24 17:00:00,ST_011,60.0,11.11,9.12,8.16,26.1,34.5,55.64,0.96,background
2018-04-25 14:00:00,ST_007,285.0,3.79,7.4,8.25,28.6,37.1,62.74,4.38,background
2018-04-25 15:00:00,ST_018,694.0,2.78,9.7,8.2,27.3,35.3,57.18,1.69,background
2018-04-25 16:00:00,ST_002,65.0,7.96,8.79,8.09,29.0,34.2,58.38,1.69,background
2018-04-25 17:00:00,ST_004,16.0,7.38,9.12,8.14,30.6,33.3,57.22,2.66,background
2018-04-26 06:00:00,ST_007,2.0,14.37,9.32,8.22,29.3,33.2,57.16,1.51,background
2018-04-26 08:00:00,ST_010,637.0,4.93,8.31,8.21,26.3,35.2,56.83,1.13,background
2018-04-26 09:00:00,ST_005,33.0,7.09,8.15,8.18,28.2,36.2,60.31,1.17,background
2018-04-27 10:00:00,ST_005,22.0,4.09,9.36,8.09,29.2,32.9,55.52,3.67,background
2018-04-27 15:00:00,ST_012,29.0,3.01,8.06,8.27,29.2,31.9,54.44,0.83,background
2018-04-27 17:00:00,ST_020,137.0,2.12,8.66,8.14,28.8,32.8,54.37,2.92,background
2018-04-28 07:00:00,ST_018,9.0,11.82,7.94,8.06,27.2,37.0,59.86,3.55,background
2018-04-28 08:00:00,ST_013,23.0,4.54,9.47,8.19,27.7,37.4,62.07,1.92,background
2018-04-28 10:00:00,ST_009,10.0,7.71,8.28,8.33,29.3,37.0,63.77,0.78,background
2018-04-28 12:00:00,ST_021,66.0,1.95,8.02,8.28,27.2,32.6,52.52,1.21,background
2018-04-28 13:00:00,ST_003,110.0,5.5,8.92,7.98,29.0,33.9,57.11,2.21,background
2018-04-29 07:00:00,ST_021,61.0,7.72,7.81,8.18,30.7,35.2,61.6,14.21,background
2018-04-29 14:00:00,ST_007,209.0,12.11,7.24,8.02,29.7,32.0,54.63,2.78,background
2018-04-29 16:00:00,ST_014,21.0,10.82,8.54,8.05,28.1,34.6,57.08,4.0,background
2018-04-29 17:00:00,ST_005,1060.0,7.19,8.33,8.28,29.0,32.6,55.78,4.63,low
2018-04-30 15:00:00,ST_022,20.0,9.32,8.31,8.02,27.2,35.1,57.59,4.27,background
2018-04-30 16:00:00,ST_007,4562.0,11.26,8.16,8.16,28.0,36.5,60.22,1.76,low
2018-04-30 16:00:00,ST_023,20.0,13.53,7.47,8.32,29.0,32.4,55.82,5.1,background
2018-04-30 17:00:00,ST_012,33.0,5.07,9.58,8.05,27.8,34.1,56.45,2.65,background
2018-05-01 11:00:00,ST_014,26.0,5.4,7.91,8.04,30.6,35.0,60.92,2.17,background
2018-05-01 12:00:00,ST_001,14.0,11.04,9.84,8.15,29.5,32.3,55.44,2.42,background
2018-05-01 12:00:00,ST_005,214.0,5.62,8.41,8.19,28.5,36.5,60.87,2.24,background
2018-05-02 07:00:00,ST_022,73.0,4.02,9.03,8.12,27.3,35.7,56.94,0.1,background
2018-05-02 07:00:00,ST_018,348.0,9.96,9.32,8.1,28.0,35.9,59.41,2.56,background
2018-05-02 07:00:00,ST_009,938.0,12.82,8.19,8.08,30.9,35.7,62.67,2.48,background
2018-05-03 07:00:00,ST_011,131.0,5.36,8.56,8.13,27.0,34.5,55.27,2.45,background
2018-05-03 08:00:00,ST_008,197.0,4.17,7.8,8.1,29.8,32.6,55.1,2.8,background
2018-05-03 11:00:00,ST_011,18.0,11.47,8.7,8.18,30.2,37.1,63.37,13.82,background
2018-05-03 16:00:00,ST_003,78.0,14.54,7.76,8.11,30.2,35.0,61.13,1.69,background
2018-05-03 18:00:00,ST_009,3648.0,4.05,9.09,8.21,28.4,34.0,57.31,5.4,low
2018-05-04 06:00:00,ST_004,55.0,9.52,7.79,8.12,31.8,37.5,65.97,2.4,background
2018-05-04 12:00:00,ST_008,9.0,13.19,8.12,8.1,30.8,32.8,57.43,1.99,background
2018-05-04 12:00:00,ST_004,66.0,6.85,9.12,8.03,29.0,34.0,58.13,3.57,background
2018-05-04 18:00:00,ST_004,34.0,6.35,8.41,8.21,27.3,34.1,55.95,1.02,background
2018-05-05 10:00:00,ST_019,1.0,7.06,7.85,7.96,31.5,34.0,59.18,2.42,background
2018-05-05 14:00:00,ST_024,802.0,6.25,8.86,8.16,29.5,32.6,55.67,5.07,background
2018-05-05 18:00:00,ST_016,702.0,7.48,8.89,8.09,29.9,33.4,56.1,3.51,background
2018-05-06 14:00:00,ST_012,12.0,6.53,8.9,8.13,28.7,32.7,54.58,2.88,background
2018-05-06 17:00:00,ST_019,54.0,9.05,7.15,8.18,28.3,35.0,58.18,2.01,background
2018-05-07 06:00:00,ST_006,208.0,10.34,9.58,8.18,29.8,36.4,61.46,4.38,background
2018-05-07 11:00:00,ST_025,59.0,11.54,8.57,8.1,29.9,36.7,62.74,4.12,background
2018-05-07 14:00:00,ST_009,11.0,7.54,8.18,8.06,30.6,34.5,59.78,3.57,background
2018-05-07 15:00:00,ST_004,7.0,10.1,8.67,8.15,30.4,36.2,63.6,2.54,background
2018-05-08 08:00:00,ST_012,18.0,3.94,8.6,8.31,28.5,34.8,58.98,4.2,background
2018-05-08 12:00:00,ST_016,1.0,12.34,7.97,8.1,30.7,34.2,59.18,1.68,background
2018-05-08 14:00:00,ST_020,23.0,9.59,7.48,8.15,28.4,34.3,56.09,2.15,background
2018-05-08 16:00:00,ST_018,17.0,8.68,8.44,8.25,28.9,35.2,58.71,3.76,background
2018-05-08 18:00:00,ST_024,95.0,5.67,8.44,8.03,26.2,34.0,54.54,4.37,background
2018-05-09 10:00:00,ST_001,27.0,9.0,8.15,7.96,29.2,32.1,53.71,2.39,background
2018-05-09 16:00:00,ST_017,175.0,10.6,8.18,8.24,27.9,35.2,57.95,3.55,background
2018-05-09 17:00:00,ST_005,64.0,12.44,7.24,8.07,28.8,33.2,56.92,0.87,background
2018-05-10 08:00:00,ST_013,1576.0,6.45,8.51,8.14,29.5,34.8,58.66,1.5,low
2018-05-10 10:00:00,ST_002,8.0,9.43,8.03,8.32,30.3,33.0,57.41,4.34,background
2018-05-10 15:00:00,ST_024,127.0,7.61,7.39,8.17,27.3,33.9,55.03,3.39,background
2018-05-11 09:00:00,ST_022,551.0,3.9,9.16,8.09,27.6,33.2,55.18,5.31,background
2018-05-11 15:00:00,ST_014,110.0,4.19,8.9,8.19,29.7,36.6,62.86,3.06,background
2018-05-11 17:00:00,ST_025,13.0,9.43,9.01,8.07,29.9,33.6,57.65,1.4,background
2018-05-11 17:00:00,ST_015,557.0,14.86,8.35,8.14,27.8,34.3,56.08,2.86,background
2018-05-12 13:00:00,ST_012,148.0,5.4,9.09,8.1,26.5,37.3,60.18,3.47,background
2018-05-12 14:00:00,ST_010,43.0,10.42,8.09,8.13,29.7,35.6,59.78,4.19,background
2018-05-12 18:00:00,ST_015,42.0,4.35,7.25,8.21,30.0,32.7,56.17,2.37,background
2018-05-13 07:00:00,ST_010,7.0,12.79,8.08,8.17,27.5,37.2,60.7,3.14,background
2018-05-13 10:00:00,ST_021,539.0,2.6,7.33,8.03,28.2,30.6,50.72,8.39,background
2018-05-13 12:00:00,ST_017,131.0,9.08,8.98,8.2,29.0,34.0,58.37,2.1,background
2018-05-13 17:00:00,ST_008,41.0,2.79,8.21,8.11,28.2,34.9,57.45,2.46,background
2018-05-14 07:00:00,ST_021,2.0,13.05,8.69,7.98,28.8,32.9,55.37,2.19,background
2018-05-14 07:00:00,ST_003,94.0,13.87,7.98,8.19,26.8,36.0,58.39,4.57,background
2018-05-14 07:00:00,ST_006,1.0,3.08,8.58,7.97,31.0,37.1,65.35,1.01,background
2018-05-14 17:00:00,ST_008,33.0,7.31,7.53,8.08,29.8,35.0,59.72,1.77,background
2018-05-14 18:00:00,ST_011,160.0,4.31,7.36,8.19,30.4,34.0,58.78,9.78,background
2018-05-15 07:00:00,ST_024,1.0,12.22,8.33,8.2,29.0,35.4,59.24,3.48,background
2018-05-15 10:00:00,ST_018,2.0,9.77,7.48,8.1,31.4,35.5,62.27,2.14,background
2018-05-16 08:00:00,ST_016,205.0,5.77,7.76,8.19,30.2,33.0,56.61,2.19,background
2018-05-16 12:00:00,ST_022,20.0,9.76,7.65,8.18,28.8,33.8,56.79,3.47,background
2018-05-16 13:00:00,ST_017,2.0,13.94,7.84,8.11,31.6,35.7,63.89,1.87,background
2018-05-16 14:00:00,ST_024,3.0,4.87,7.88,8.14,30.7,32.7,57.67,4.25,background
2018-05-16 18:00:00,ST_001,20.0,5.45,8.04,8.18,30.4,35.0,59.71,2.49,background
2018-05-17 12:00:00,ST_001,204.0,6.64,8.39,8.21,28.5,37.0,61.2,1.18,background
2018-05-17 15:00:00,ST_007,12.0,3.43,7.63,8.12,28.3,36.9,60.66,5.89,background
2018-05-18 17:00:00,ST_014,10.0,5.02,8.71,8.14,27.9,35.9,59.87,1.28,background
2018-05-18 17:00:00,ST_018,24.0,12.42,7.87,8.27,27.9,37.0,60.93,3.64,background
2018-05-19 06:00:00,ST_020,3.0,2.55,9.25,8.09,31.1,37.9,66.87,3.72,background
2018-05-19 09:00:00,ST_024,55.0,12.84,7.63,7.95,31.3,35.7,62.2,5.31,background
2018-05-19 16:00:00,ST_017,2.0,5.12,7.55,8.05,31.7,37.5,66.5,3.54,background
2018-05-19 16:00:00,ST_020,30.0,13.7,8.32,8.11,30.3,34.6,59.93,2.29,background
2018-05-20 07:00:00,ST_012,3.0,2.1,8.8,8.11,31.4,34.7,60.96,3.42,background
2018-05-20 08:00:00,ST_022,15.0,8.85,8.18,8.19,28.6,32.3,53.84,1.57,background
2018-05-20 08:00:00,ST_017,66.0,3.58,8.86,8.25,32.0,36.9,66.16,3.63,background
2018-05-20 09:00:00,ST_006,901.0,3.34,7.49,8.01,30.7,36.3,62.97,3.49,background
2018-05-20 18:00:00,ST_017,37.0,13.37,7.66,8.21,31.1,36.4,62.92,4.19,background
2018-05-21 06:00:00,ST_014,10.0,8.38,7.75,8.1,31.4,33.3,57.81,3.3,background
2018-05-21 07:00:00,ST_011,4.0,15.34,7.91,8.05,31.8,34.5,61.88,1.01,background
2018-05-21 08:00:00,ST_012,124.0,7.49,7.13,8.02,32.1,33.3,59.47,3.54,background
2018-05-21 13:00:00,ST_013,8.0,10.84,7.66,7.98,30.6,34.9,60.27,4.62,background
2018-05-22 07:00:00,ST_010,41.0,4.43,7.46,8.16,33.0,33.3,59.89,15.33,background
2018-05-22 10:00:00,ST_016,318.0,9.98,8.13,8.03,30.9,33.2,58.22,2.51,background
2018-05-22 14:00:00,ST_025,8.0,5.18,7.19,8.14,29.8,35.2,59.89,4.13,background
2018-05-23 06:00:00,ST_024,6.0,6.65,8.19,8.11,27.7,35.9,58.74,1.48,background
2018-05-23 10:00:00,ST_007,232.0,10.98,8.54,8.13,29.9,33.8,56.76,1.48,background
2018-05-23 12:00:00,ST_007,105.0,14.41,9.2,8.06,30.5,34.3,59.46,0.1,background
2018-05-23 16:00:00,ST_019,20.0,11.01,7.58,8.01,29.4,34.8,59.33,4.51,background
2018-05-24 06:00:00,ST_015,27.0,5.93,7.85,8.03,31.4,35.2,61.05,2.46,background
2018-05-24 06:00:00,ST_012,1162.0,8.28,8.67,8.01,28.6,36.5,61.82,3.29,low
2018-05-24 15:00:00,ST_016,21.0,5.97,8.13,7.99,28.9,33.4,55.58,3.1,background
2018-05-24 16:00:00,ST_017,310.0,5.63,7.35,7.99,31.2,36.1,63.3,2.92,background
2018-05-25 11:00:00,ST_010,6.0,7.7,8.16,8.08,30.8,35.3,61.3,4.64,background
2018-05-25 15:00:00,ST_015,53.0,4.77,8.81,8.21,29.1,33.6,56.71,1.4,background
2018-05-26 07:00:00,ST_001,4.0,14.62,6.72,7.93,32.4,37.6,66.89,2.64,background
2018-05-26 08:00:00,ST_013,2957.0,4.13,7.97,8.13,32.6,37.0,66.25,15.13,low
2018-05-26 11:00:00,ST_001,775.0,14.41,8.01,8.08,29.8,34.8,59.9,4.6,background
2018-05-26 11:00:00,ST_024,2.0,10.76,8.29,8.15,31.9,35.9,63.71,2.89,background
2018-05-27 09:00:00,ST_003,1356.0,7.78,7.14,8.16,29.2,36.4,61.97,2.96,low
2018-05-27 12:00:00,ST_016,18.0,12.78,8.25,8.02,29.1,35.4,59.3,1.93,background
2018-05-28 08:00:00,ST_025,16.0,2.06,7.78,8.22,29.5,35.1,59.17,4.9,background
2018-05-28 12:00:00,ST_004,47.0,12.72,7.45,8.06,31.5,33.7,60.3,3.29,background
2018-05-28 13:00:00,ST_001,42.0,4.75,6.96,8.16,30.6,34.5,60.15,2.72,background
2018-05-29 09:00:00,ST_016,7.0,10.77,5.99,8.05,31.2,35.8,63.08,0.83,background
2018-05-29 10:00:00,ST_012,1.0,14.7,7.09,8.17,30.5,35.0,60.38,12.3,background
2018-05-29 12:00:00,ST_006,8.0,10.55,7.14,8.04,31.6,34.0,60.02,0.87,background
2018-05-29 12:00:00,ST_012,17.0,8.56,7.3,7.95,32.2,34.9,62.06,3.87,background
2018-05-30 07:00:00,ST_015,61.0,5.06,8.95,8.09,29.1,35.7,60.17,1.48,background
2018-05-30 08:00:00,ST_005,6.0,6.19,8.51,8.07,30.6,34.3,59.88,1.95,background
2018-05-30 11:00:00,ST_024,78.0,8.19,7.24,8.27,32.4,34.1,61.2,1.52,background
2018-05-30 16:00:00,ST_015,190.0,13.53,8.04,8.18,31.1,32.6,56.85,3.72,background
2018-05-31 06:00:00,ST_012,0.0,7.8,8.71,8.05,30.8,34.9,59.8,2.4,background
2018-05-31 07:00:00,ST_007,4.0,13.88,7.17,8.21,32.2,35.2,63.38,3.88,background
2018-05-31 08:00:00,ST_013,37.0,3.57,6.95,7.89,32.5,37.1,66.99,1.04,background
2018-05-31 10:00:00,ST_002,23.0,4.44,7.44,8.25,33.0,35.9,65.26,0.83,background
2018-05-31 17:00:00,ST_007,147.0,2.49,6.45,8.08,32.0,34.8,62.36,1.65,background
2018-06-01 06:00:00,ST_006,15.0,8.48,7.55,8.0,30.9,36.7,63.36,4.53,background
2018-06-01 10:00:00,ST_004,108.0,8.63,8.04,8.19,30.4,36.5,63.23,3.72,background
2018-06-01 13:00:00,ST_022,12.0,6.91,7.98,8.06,29.8,37.4,64.79,1.98,background
2018-06-01 16:00:00,ST_007,6.0,6.71,7.94,8.25,29.7,33.5,57.38,2.38,background
2018-06-01 17:00:00,ST_011,26.0,8.64,7.56,7.94,31.8,32.4,57.2,4.09,background
2018-06-02 11:00:00,ST_025,85.0,12.76,6.49,8.11,30.2,33.3,57.21,1.19,background
2018-06-02 13:00:00,ST_018,6.0,11.89,7.64,8.13,31.5,34.9,62.36,2.47,background
2018-06-02 13:00:00,ST_022,15.0,3.04,7.65,8.02,30.6,37.8,66.42,0.74,background
2018-06-02 17:00:00,ST_005,4.0,14.48,7.58,8.2,29.7,33.8,57.63,3.28,background
2018-06-02 18:00:00,ST_025,2.0,6.6,8.23,7.99,30.1,35.5,60.8,4.67,background
2018-06-03 07:00:00,ST_001,18.0,11.13,8.32,8.14,32.4,35.5,64.08,3.25,background
2018-06-03 08:00:00,ST_004,112.0,11.44,6.31,8.03,33.0,35.0,63.5,4.22,background
2018-06-03 08:00:00,ST_005,7.0,14.55,7.84,8.05,30.3,35.0,59.5,2.19,background
2018-06-03 14:00:00,ST_024,312.0,10.52,8.19,7.99,29.6,35.4,60.3,4.08,background
2018-06-03 17:00:00,ST_013,3.0,4.45,6.98,8.0,31.1,35.2,61.04,1.32,background
2018-06-04 09:00:00,ST_002,9.0,2.57,7.97,8.09,30.4,34.7,59.84,1.32,background
2018-06-04 14:00:00,ST_001,321.0,10.36,7.87,8.06,32.7,35.9,65.49,3.6,background
2018-06-04 16:00:00,ST_011,309.0,10.15,7.82,7.92,29.4,34.9,59.46,2.64,background
2018-06-04 18:00:00,ST_022,16.0,9.69,7.49,8.12,30.5,34.9,60.14,2.96,background
2018-06-05 06:00:00,ST_014,0.0,5.23,7.7,8.04,30.2,37.0,63.45,3.63,background
2018-06-05 07:00:00,ST_025,85.0,5.15,7.42,8.11,31.5,34.2,59.93,4.56,background
2018-06-05 10:00:00,ST_016,4.0,12.92,7.69,8.08,30.7,34.1,59.28,1.93,background
2018-06-05 13:00:00,ST_010,483.0,4.6,7.17,8.03,29.1,34.3,57.51,2.92,background
2018-06-05 15:00:00,ST_024,4.0,8.08,7.55,8.15,29.9,34.9,59.32,2.12,background
2018-06-06 08:00:00,ST_024,2.0,7.59,6.98,8.17,30.5,34.5,59.07,1.51,background
2018-06-06 09:00:00,ST_020,20.0,12.34,8.31,8.1,32.6,34.0,61.33,14.0,background
2018-06-06 09:00:00,ST_009,9.0,4.67,7.36,7.95,31.6,36.3,63.55,1.65,background
2018-06-06 14:00:00,ST_006,215.0,5.85,7.43,8.03,27.9,33.4,55.4,1.47,background
